,file,filesize,duration,samplerate
83,13726940428706194985,474284,9.88,24000
84,13744494010891197648,261164,5.44,24000
85,13767655196060956559,547244,11.4,24000
86,13776066333412761650,716204,14.92,24000
87,13805430544944789794,241964,5.04,24000
88,13930291059846386070,779564,16.24,24000
89,14072660453341528004,420524,8.76,24000
90,14347918279741910315,693164,14.44,24000
91,14355115796125867899,334124,6.96,24000
92,14389094736917709261,483884,10.08,24000
93,14424460715771826324,670124,13.96,24000
94,14462760268975032549,432044,9.0,24000
95,14480309590256219353,480044,10.0,24000
96,14590718423433542488,374444,7.8,24000
97,14653217283269158141,184364,3.84,24000
98,14727158500669279504,572204,11.92,24000
99,14778458156775383560,491564,10.24,24000
100,14782532088492245120,399404,8.32,24000
101,14811722134662091931,270764,5.64,24000
102,14873010210791910593,253484,5.28,24000
103,14952023233147973199,336044,7.0,24000
104,14994901777582346812,197804,4.12,24000
105,15140017206009039311,725804,15.12,24000
106,15292407362982602445,284204,5.92,24000
107,15340964866773731631,512684,10.68,24000
108,15342321199853739011,255404,5.32,24000
109,1540277195036379340,543404,11.32,24000
110,15466938064771553699,566444,11.8,24000
111,1549544541681071487,382124,7.96,24000
112,15648515831202072684,409004,8.52,24000
113,15713618857754931823,324524,6.76,24000
114,15727626317084059979,577964,12.04,24000
115,15761851502248770161,618284,12.88,24000
116,15762942951654054318,871724,18.16,24000
117,15815800431833091816,180524,3.76,24000
118,15902122088729882477,489644,10.2,24000
119,1590962839376603020,564524,11.76,24000
120,1591107734895277328,633644,13.2,24000
121,15924415254719316169,282284,5.88,24000
122,16194480710771457789,368684,7.68,24000
123,16282563414154084975,610604,12.72,24000
124,16323982713670767661,656684,13.68,24000
125,16346766604255669098,554924,11.56,24000
126,16358426567323465406,668204,13.92,24000
127,16408861161180153899,589484,12.28,24000
128,1657944667831609073,576044,12.0,24000
129,16580787238696376254,710444,14.8,24000
130,16601254848533310009,426284,8.88,24000
131,16623686159879910539,526124,10.96,24000
132,16664612284959700293,307244,6.4,24000
133,16698384624878103853,445484,9.28,24000
134,16775975393279541601,405164,8.44,24000
135,16794003699941737274,1021484,21.28,24000
136,16816476089130322969,485804,10.12,24000
137,16818186635074041539,483884,10.08,24000
138,16881237112499564851,656684,13.68,24000
139,16922134269239103466,414764,8.64,24000
140,17032429536285293389,802604,16.72,24000
141,17129150575587072515,409004,8.52,24000
142,17156372110776088331,864044,18.0,24000
143,17157808321111617280,247724,5.16,24000
144,17176041256701301837,472364,9.84,24000
145,17188050397070392039,616364,12.84,24000
146,17209996997300965506,288044,6.0,24000
147,17243969868886551101,259244,5.4,24000
148,1733666845281756283,506924,10.56,24000
149,17352124966302679801,601004,12.52,24000
150,17639287442939125548,457004,9.52,24000
151,17669446668889921801,1434284,29.88,24000
152,17724951439937192109,704684,14.68,24000
153,17762867531616472488,664364,13.84,24000
154,17769476351133805159,577964,12.04,24000
155,17796126021065112526,405164,8.44,24000
156,17838111630185526303,825644,17.2,24000
157,17857362241153891193,224684,4.68,24000
158,18059275183805105977,564524,11.76,24000
159,18079751820416386047,347564,7.24,24000
160,18101019777099467423,610604,12.72,24000
161,18158079603911752104,526124,10.96,24000
162,18177429718453650828,564524,11.76,24000
163,18284999386488387167,641324,13.36,24000
164,18435821634956315782,577964,12.04,24000
165,186694517857915254,457004,9.52,24000
166,1876435049617009656,508844,10.6,24000
167,1896177917320858102,558764,11.64,24000
168,1936477350078529283,518444,10.8,24000
169,1952806019836972684,370604,7.72,24000
170,1956538198996126492,743084,15.48,24000
171,1971463159336375082,460844,9.6,24000
172,2001688602402555891,466604,9.72,24000
173,2018156671473949628,693164,14.44,24000
174,2088618659938127047,249644,5.2,24000
175,2123554252570164002,410924,8.56,24000
176,2205538296521690902,368684,7.68,24000
177,2238250334479192,535724,11.16,24000
178,228739159888634794,455084,9.48,24000
179,229542275852106625,491564,10.24,24000
180,2360161928167437064,403244,8.4,24000
181,2458177006881690292,593324,12.36,24000
182,252829052854198051,606764,12.64,24000
183,253588038069441526,397484,8.28,24000
184,2565498665887710506,616364,12.84,24000
185,2717345502624631714,468524,9.76,24000
186,2729887288956088360,595244,12.4,24000
187,289597172559400644,364844,7.6,24000
188,2916511726426663988,633644,13.2,24000
189,291782170257558146,606764,12.64,24000
190,2941336432573842440,226604,4.72,24000
191,2977361973963556907,616364,12.84,24000
192,3050367225180996679,599084,12.48,24000
193,3204218523546931980,656684,13.68,24000
194,3283337624285301016,531884,11.08,24000
195,3295000851946031957,650924,13.56,24000
196,3419093020055862680,357164,7.44,24000
197,3434472330785878179,414764,8.64,24000
198,3464533114203662360,593324,12.36,24000
199,3478902292601352590,641324,13.36,24000
200,3528027298701200274,272684,5.68,24000
201,3566921228052063258,397484,8.28,24000
202,3585321891393324275,645164,13.44,24000
203,3596556588466905806,720044,15.0,24000
204,3688205084318500324,478124,9.96,24000
205,3749402193865067684,956204,19.92,24000
206,3766893870835155675,457004,9.52,24000
207,3767622023747865396,443564,9.24,24000
208,384784506404715164,547244,11.4,24000
209,3891646904363672049,497324,10.36,24000
210,3922683486251864943,439724,9.16,24000
211,4036185785007007803,710444,14.8,24000
212,4068531486997529493,679724,14.16,24000
213,4151585109418097703,270764,5.64,24000
214,4255491671612650550,933164,19.44,24000
215,4364731556453622799,558764,11.64,24000
216,4481541618460672331,560684,11.68,24000
217,4537333366605151603,587564,12.24,24000
218,4539043467957629208,508844,10.6,24000
219,4601986470600495713,318764,6.64,24000
220,4621501437018934791,345644,7.2,24000
221,4698885396725631648,541484,11.28,24000
222,4745391774433657146,558764,11.64,24000
223,4748525319668878312,426284,8.88,24000
224,4817158789395316863,318764,6.64,24000
225,5086428292161196632,362924,7.56,24000
226,5110736977554275647,796844,16.6,24000
227,5159652094349278606,432044,9.0,24000
228,517280272338555344,374444,7.8,24000
229,5203418390680955395,785324,16.36,24000
230,5211026313183237346,466604,9.72,24000
231,5216246190760499559,739244,15.4,24000
232,5260657337126939936,537644,11.2,24000
233,5286848030931665552,405164,8.44,24000
234,5431963021333075368,554924,11.56,24000
235,5440883877941342757,865964,18.04,24000
236,5522714089111545273,357164,7.44,24000
237,56340983936486296,399404,8.32,24000
238,5637693012008965833,336044,7.0,24000
239,5639916453417988398,518444,10.8,24000
240,5713577010151541771,393644,8.2,24000
241,5857281093196516134,184364,3.84,24000
242,5877378281539033077,656684,13.68,24000
243,5897814662392589226,301484,6.28,24000
244,5971365935364514561,817964,17.04,24000
245,6001744402129005190,209324,4.36,24000
246,6026691985457406402,409004,8.52,24000
247,6053487728215876102,518444,10.8,24000
248,6180947285076769,535724,11.16,24000
249,6259561839616364363,508844,10.6,24000
250,6261853625714412629,397484,8.28,24000
251,6266250079430670553,445484,9.28,24000
252,6299994209349069989,468524,9.76,24000
253,6339986365042245408,658604,13.72,24000
254,6427106551859754649,558764,11.64,24000
255,645566687927453357,414764,8.64,24000
256,6518175400510918889,624044,13.0,24000
257,657157073957278171,468524,9.76,24000
258,6621722930416930184,324524,6.76,24000
259,6665034403973877667,393644,8.2,24000
260,6673100962331545572,328364,6.84,24000
261,6763241784069911361,576044,12.0,24000
262,682426172675355782,912044,19.0,24000
263,6851946212406725765,618284,12.88,24000
264,6915482289406379498,508844,10.6,24000
265,6932396567298916406,697004,14.52,24000
266,6953229721555041503,731564,15.24,24000
267,695938374128472882,293804,6.12,24000
268,6995096327338877094,462764,9.64,24000
269,6995486314957480467,391724,8.16,24000
270,7003632683440254224,433964,9.04,24000
271,7132907472993505411,437804,9.12,24000
272,7217495919189443571,652844,13.6,24000
273,7227048746009277932,639404,13.32,24000
274,7233957779765261001,347564,7.24,24000
275,7243053627956788166,664364,13.84,24000
276,7252979148094063766,313004,6.52,24000
277,7261726688831101545,249644,5.2,24000
278,7263874485821812171,685484,14.28,24000
279,7365412307352951149,837164,17.44,24000
280,7396608166537430254,535724,11.16,24000
281,7579176181655531322,449324,9.36,24000
282,7741059053297711,806444,16.8,24000
283,7835531239024077463,293804,6.12,24000
284,7904414386786739892,566444,11.8,24000
285,7935455294305159077,589484,12.28,24000
286,8001712883814533309,370604,7.72,24000
287,8014775323986341048,819884,17.08,24000
288,8146622689378444888,789164,16.44,24000
289,8181583521029687971,566444,11.8,24000
290,8202761120918344992,503084,10.48,24000
291,8212456703736382160,645164,13.44,24000
292,8263011987168879295,376364,7.84,24000
293,8266470212814577217,877484,18.28,24000
294,828939365816599106,599084,12.48,24000
295,8319001846448163832,687404,14.32,24000
296,8355248680364434440,362924,7.56,24000
297,8369573486678116842,685484,14.28,24000
298,8376778703412061521,698924,14.56,24000
299,8643204747919211256,1240364,25.84,24000
300,8774322165074347031,721964,15.04,24000
301,8806087548429419979,299564,6.24,24000
302,8896963687560949787,293804,6.12,24000
303,892688896821969333,409004,8.52,24000
304,897779841234332652,209324,4.36,24000
305,8986127713742335007,497324,10.36,24000
306,9014140594338247095,457004,9.52,24000
307,9014159611880108764,485804,10.12,24000
308,9041437103834469311,336044,7.0,24000
309,9059613979459051974,485804,10.12,24000
310,9063025571321484081,474284,9.88,24000
311,9092741274593827020,599084,12.48,24000
312,9191614290588137327,433964,9.04,24000
313,9237599733511213735,691244,14.4,24000
314,9251756494515221662,656684,13.68,24000
315,929229059872873145,599084,12.48,24000
316,9304653019638756571,629804,13.12,24000
317,935007428395446290,587564,12.24,24000
318,9400118040296929277,387884,8.08,24000
319,9414393970779812909,673964,14.04,24000
320,9480998081817389768,220844,4.6,24000
321,9490534356476252944,1332524,27.76,24000
322,9514127725098517190,243884,5.08,24000
323,9524081724022028249,215084,4.48,24000
324,9528455962773122011,457004,9.52,24000
325,9541200975426444118,497324,10.36,24000
326,9548820251309102103,697004,14.52,24000
327,9605227605889301823,664364,13.84,24000
328,9949682931381405468,374444,7.8,24000
329,998910819370829368,253484,5.28,24000
330,10008573238567024266,276524,5.76,24000
331,10011314709555999730,612524,12.76,24000
332,10012040858672700718,397484,8.28,24000
333,10012576233690113081,906284,18.88,24000
334,10019388412032862048,789164,16.44,24000
335,10025136503551429285,432044,9.0,24000
336,10038003841559301831,610604,12.72,24000
337,10044932784602286907,577964,12.04,24000
338,10070024341607636465,368684,7.68,24000
339,10085045609272433044,426284,8.88,24000
340,10092307014552074063,497324,10.36,24000
341,1010284889812064135,449324,9.36,24000
342,10104776545504338426,397484,8.28,24000
343,10135403406936288517,831404,17.32,24000
344,10153162695594790734,393644,8.2,24000
345,10167640644650297797,368684,7.68,24000
346,10189991104361401076,341804,7.12,24000
347,10199870148829647093,272684,5.68,24000
348,10268683262279494566,800684,16.68,24000
349,1028155808567244540,284204,5.92,24000
350,10298587160340233462,218924,4.56,24000
351,10340970373627583356,650924,13.56,24000
352,10344215458661458444,468524,9.76,24000
353,10364033286149124696,727724,15.16,24000
354,10379259489382908690,721964,15.04,24000
355,10380133750300680523,670124,13.96,24000
356,1040070163551583570,518444,10.8,24000
357,10403412335071207751,313004,6.52,24000
358,1041766983275333722,662444,13.8,24000
359,10449445078542833167,652844,13.6,24000
360,10498890111978704455,426284,8.88,24000
361,1051501002708182472,416684,8.68,24000
362,10520217665600376966,468524,9.76,24000
363,10538955959986250291,641324,13.36,24000
364,1056928412126299818,460844,9.6,24000
365,10577609593797195403,531884,11.08,24000
366,10579823346984552276,975404,20.32,24000
367,10613949811413235144,841004,17.52,24000
368,10616343857982243674,405164,8.44,24000
369,10627290965713276741,374444,7.8,24000
370,10688276196824623369,616364,12.84,24000
371,10709179938582626987,564524,11.76,24000
372,10747889223494637354,393644,8.2,24000
373,10752591592631501112,295724,6.16,24000
374,1077290242578873669,397484,8.28,24000
375,10801518582198924889,944684,19.68,24000
376,10882455023026937910,391724,8.16,24000
377,10895167759511811951,503084,10.48,24000
378,1089775068840610812,917804,19.12,24000
379,10925685034764105223,230444,4.8,24000
380,10946235565040327203,455084,9.48,24000
381,10971853769949826868,409004,8.52,24000
382,10985435789630052233,489644,10.2,24000
383,11017371815100260878,405164,8.44,24000
384,11057591398549186981,451244,9.4,24000
385,11122883148996247132,422444,8.8,24000
386,11130826628071280527,549164,11.44,24000
387,11138441390458383759,710444,14.8,24000
388,11156206501057142092,353324,7.36,24000
389,11163414500924104867,409004,8.52,24000
390,11194862920514564612,697004,14.52,24000
391,1121530492768283454,673964,14.04,24000
392,11234301112428825176,472364,9.84,24000
393,11256927594092720547,439724,9.16,24000
394,1133324759451308906,457004,9.52,24000
395,11350663212137409257,341804,7.12,24000
396,1138743331354513610,668204,13.92,24000
397,11410953719453300750,777644,16.2,24000
398,11421452054738304912,564524,11.76,24000
399,11450316222552996020,541484,11.28,24000
400,11455770824303915313,437804,9.12,24000
401,11492352021169831639,576044,12.0,24000
402,11515241078707515573,341804,7.12,24000
403,11528541060007193619,301484,6.28,24000
404,11535772283251356553,374444,7.8,24000
405,11560101921428380010,529964,11.04,24000
406,11569046426682372641,414764,8.64,24000
407,11574568960788172392,420524,8.76,24000
408,11586202325032717194,531884,11.08,24000
409,11596092501144062109,714284,14.88,24000
410,11628509990249818586,940844,19.6,24000
411,11662151834887563400,410924,8.56,24000
412,11704828999747495172,305324,6.36,24000
413,11766624907186982351,215084,4.48,24000
414,11845709966572597684,437804,9.12,24000
415,11885254898023012977,881324,18.36,24000
416,11908588125426506529,541484,11.28,24000
417,11908667003285285601,478124,9.96,24000
418,11927551706038371032,771884,16.08,24000
419,11964665752226082188,570284,11.88,24000
420,11967316721298622978,541484,11.28,24000
421,11990315577253414330,339884,7.08,24000
422,12017304840002522652,985004,20.52,24000
423,12044683562674303573,495404,10.32,24000
424,1210395568053840109,305324,6.36,24000
425,1214829078614263217,426284,8.88,24000
426,12169095531939077995,543404,11.32,24000
427,121725361684087135,553004,11.52,24000
428,12251712429177176061,255404,5.32,24000
429,12271442273941668938,387884,8.08,24000
430,12289925037427325636,566444,11.8,24000
431,12307827582835109460,455084,9.48,24000
432,12327205844444352437,483884,10.08,24000
433,12340028161567901523,439724,9.16,24000
434,12357695159007120373,629804,13.12,24000
435,12386472388915621498,791084,16.48,24000
436,12391975084022268338,497324,10.36,24000
437,12410616856758423505,848684,17.68,24000
438,12416825745481413603,553004,11.52,24000
439,12487318582555695097,437804,9.12,24000
440,12515460795993839620,1008044,21.0,24000
441,12531026688541841594,341804,7.12,24000
442,1256221953857192446,541484,11.28,24000
443,12598117537734308656,687404,14.32,24000
444,1263376531375101354,698924,14.56,24000
445,12666791965060084773,933164,19.44,24000
446,12671917162263286381,852524,17.76,24000
447,12680691369807648785,601004,12.52,24000
448,12687694442436328888,558764,11.64,24000
449,12688026512340699992,720044,15.0,24000
450,12734431180900664933,668204,13.92,24000
451,12742968891737560321,278444,5.8,24000
452,1274999989702031011,433964,9.04,24000
453,12773958285962070168,382124,7.96,24000
454,12864562346221810309,351404,7.32,24000
455,12868444199241483749,480044,10.0,24000
456,12884244664292160375,581804,12.12,24000
457,12893849414328676803,577964,12.04,24000
458,12897679832682496627,478124,9.96,24000
459,13011531472583085653,284204,5.92,24000
460,13017709999345616645,518444,10.8,24000
461,13022269174944903213,238124,4.96,24000
462,13042385568716048661,403244,8.4,24000
463,13057734921275186714,518444,10.8,24000
464,13073370375108734148,572204,11.92,24000
465,13117057532080871815,420524,8.76,24000
466,13148589674434121544,576044,12.0,24000
467,13159673603438739736,466604,9.72,24000
468,13163506390679041239,675884,14.08,24000
469,13168429052589446530,443564,9.24,24000
470,1323008452499993749,733484,15.28,24000
471,13276376988686796006,570284,11.88,24000
472,13288278622895750781,865964,18.04,24000
473,13307366624796073452,293804,6.12,24000
474,13322854493046758094,243884,5.08,24000
475,13334976770954351230,462764,9.64,24000
476,13344606640136746684,403244,8.4,24000
477,13393975396614608344,451244,9.4,24000
478,13393986687137379109,720044,15.0,24000
479,13409990701296862188,270764,5.64,24000
480,13450738525826032611,503084,10.48,24000
481,13462851748301954308,374444,7.8,24000
482,13467993761143836869,334124,6.96,24000
483,13487853982780916892,293804,6.12,24000
484,13492721099751586311,664364,13.84,24000
485,13522979980990855055,658604,13.72,24000
486,13529889950539088746,451244,9.4,24000
487,13532613108890365764,457004,9.52,24000
488,13540161244129598823,439724,9.16,24000
489,13558212799934478358,877484,18.28,24000
490,13605666126618074767,645164,13.44,24000
491,13607412129583716494,535724,11.16,24000
492,13627171295971873737,508844,10.6,24000
493,1363523769916110173,1313324,27.36,24000
494,13639194361441922246,353324,7.36,24000
495,13639203186987881233,359084,7.48,24000
496,13653907624505029019,437804,9.12,24000
497,13683045372175103810,935084,19.48,24000
498,13720657743074343724,627884,13.08,24000
499,13745758364969429394,426284,8.88,24000
500,13798928330273877511,391724,8.16,24000
501,13878039751443585352,347564,7.24,24000
502,13983724983798927222,345644,7.2,24000
503,14040678124084054776,468524,9.76,24000
504,14109966316561242367,639404,13.32,24000
505,14173473307753881359,368684,7.68,24000
506,14184835343915937332,645164,13.44,24000
507,142063557464345593,409004,8.52,24000
508,14221527847922943077,627884,13.08,24000
509,14236115013919488214,553004,11.52,24000
510,14253296136324500584,529964,11.04,24000
511,14287334659620389486,489644,10.2,24000
512,14297495280969269455,547244,11.4,24000
513,14314352393054936505,779564,16.24,24000
514,14318615831860172797,537644,11.2,24000
515,14322079767450867473,762284,15.88,24000
516,14345459515680354440,474284,9.88,24000
517,14408929490090666352,230444,4.8,24000
518,14422837457407040887,624044,13.0,24000
519,14450108731323676495,501164,10.44,24000
520,14476632615094668335,339884,7.08,24000
521,144946260526026252,426284,8.88,24000
522,14498325798223928710,451244,9.4,24000
523,14565892073431096772,293804,6.12,24000
524,14572674549838987397,334124,6.96,24000
525,14590459129545054519,443564,9.24,24000
526,14599492863704290121,892844,18.6,24000
527,14654374492377685590,313004,6.52,24000
528,14713359909588228520,368684,7.68,24000
529,14734088938913890530,524204,10.92,24000
530,14738368649054502201,721964,15.04,24000
531,14762937703794517123,370604,7.72,24000
532,14763906126661003434,535724,11.16,24000
533,14764494682517458260,466604,9.72,24000
534,1480336400761123156,720044,15.0,24000
535,14814266227067277057,622124,12.96,24000
536,14865188006569141581,420524,8.76,24000
537,14909768065393490889,311084,6.48,24000
538,14914327520084276100,439724,9.16,24000
539,14959840661029278178,760364,15.84,24000
540,14988632573521393906,449324,9.36,24000
541,15023429558069611696,737324,15.36,24000
542,15153398025919975451,480044,10.0,24000
543,15191476536019402940,652844,13.6,24000
544,15198042800303895077,1246124,25.96,24000
545,15216042742579232871,748844,15.6,24000
546,15221760064182742131,345644,7.2,24000
547,15226109799924512928,529964,11.04,24000
548,15249655296691908771,604844,12.6,24000
549,15253320181348665091,543404,11.32,24000
550,15253759612729966703,397484,8.28,24000
551,15292085024402190768,541484,11.28,24000
552,15293473594618787728,238124,4.96,24000
553,15320453556768611127,226604,4.72,24000
554,15325515309865738531,480044,10.0,24000
555,15370489622676800433,710444,14.8,24000
556,15408940747183930756,595244,12.4,24000
557,154160428729943840,478124,9.96,24000
558,15420847965128113235,491564,10.24,24000
559,15427019213935624860,311084,6.48,24000
560,1544963966772200029,336044,7.0,24000
561,15541132323560810661,518444,10.8,24000
562,15557816699101850198,652844,13.6,24000
563,15576197053949543256,345644,7.2,24000
564,15601289299169967478,512684,10.68,24000
565,15607199585778898653,566444,11.8,24000
566,1560858471068168171,357164,7.44,24000
567,15624760151212630314,405164,8.44,24000
568,15630401432734082975,531884,11.08,24000
569,1564175646073244823,489644,10.2,24000
570,15673994282270335820,445484,9.28,24000
571,15712271937556048167,480044,10.0,24000
572,15748044087472623800,449324,9.36,24000
573,15795475072455181500,478124,9.96,24000
574,15820254972596344877,531884,11.08,24000
575,15893238894269104347,543404,11.32,24000
576,15910314493064280927,681644,14.2,24000
577,15920838490359987832,451244,9.4,24000
578,15966142247881882123,708524,14.76,24000
579,15985039071804404339,197804,4.12,24000
580,16014643533076506062,612524,12.76,24000
581,16025246731593135735,587564,12.24,24000
582,16030248905539581706,489644,10.2,24000
583,160410768914892604,305324,6.36,24000
584,16051871750286805617,599084,12.48,24000
585,16061042112461183329,512684,10.68,24000
586,16112067739514530076,681644,14.2,24000
587,16146803156086027726,641324,13.36,24000
588,162018456970032264,439724,9.16,24000
589,16212089397143732562,825644,17.2,24000
590,16224053463771278635,503084,10.48,24000
591,16265983526604459220,387884,8.08,24000
592,16281861628996280102,393644,8.2,24000
593,16296509420064525771,812204,16.92,24000
594,16317927403656840817,668204,13.92,24000
595,1633685185349769927,670124,13.96,24000
596,16339275641865603551,622124,12.96,24000
597,16339523186387222698,535724,11.16,24000
598,1634099284087334119,451244,9.4,24000
599,16369753823999463462,503084,10.48,24000
600,1641348947318849011,207404,4.32,24000
601,16422365453986861191,789164,16.44,24000
602,1643062448162306629,716204,14.92,24000
603,16449795553652064858,681644,14.2,24000
604,16468629133177079442,535724,11.16,24000
605,16482370908450603219,474284,9.88,24000
606,1648407807835401295,535724,11.16,24000
607,16503646263339077396,474284,9.88,24000
608,16525783897046637910,301484,6.28,24000
609,16567357264251563357,520364,10.84,24000
610,16619515840530867202,393644,8.2,24000
611,16635126454249563059,593324,12.36,24000
612,16673624098663382898,468524,9.76,24000
613,16680670062169502337,318764,6.64,24000
614,16704282661762060857,215084,4.48,24000
615,16709993301854879836,336044,7.0,24000
616,16737738620757268107,220844,4.6,24000
617,16741411829456393502,618284,12.88,24000
618,16760001035437753135,558764,11.64,24000
619,16777998260599378004,554924,11.56,24000
620,16789994076735769339,347564,7.24,24000
621,16819313217314551702,403244,8.4,24000
622,16844864727683940979,629804,13.12,24000
623,16930345334866062445,518444,10.8,24000
624,16957520308629935850,462764,9.64,24000
625,16995661856250725910,622124,12.96,24000
626,17034043508708949286,433964,9.04,24000
627,17039286669771962415,650924,13.56,24000
628,1705861125025309482,506924,10.56,24000
629,17077500655825461777,393644,8.2,24000
630,17110807622368200689,595244,12.4,24000
631,17131988589425623970,480044,10.0,24000
632,17136170552072948217,812204,16.92,24000
633,17173565987952819826,416684,8.68,24000
634,17186740609433049735,380204,7.92,24000
635,17230210820244732511,645164,13.44,24000
636,17259589451760069261,489644,10.2,24000
637,17274051763389187224,541484,11.28,24000
638,1728862472290427556,796844,16.6,24000
639,17332365460923871600,437804,9.12,24000
640,17337578966435148317,716204,14.92,24000
641,17339815958684079640,266924,5.56,24000
642,17341417062254400900,480044,10.0,24000
643,17404919984914167816,570284,11.88,24000
644,17411208980507815183,339884,7.08,24000
645,17412627295432436008,558764,11.64,24000
646,17430572743866645794,347564,7.24,24000
647,17434260145586034355,697004,14.52,24000
648,17450706745932091488,716204,14.92,24000
649,17484624439166161845,357164,7.44,24000
650,17497280563669053855,284204,5.92,24000
651,17602965896423428464,288044,6.0,24000
652,17604865679730832651,560684,11.68,24000
653,17656193776959990855,460844,9.6,24000
654,17665589096101147450,468524,9.76,24000
655,17699849931201208135,376364,7.84,24000
656,17736676956792467224,497324,10.36,24000
657,17765613196256282892,576044,12.0,24000
658,17801157314592510045,635564,13.24,24000
659,17811225369093419644,702764,14.64,24000
660,17814617625950466808,324524,6.76,24000
661,17830148936492115845,474284,9.88,24000
662,17848951680260602909,439724,9.16,24000
663,17882025438177502566,457004,9.52,24000
664,17895893643990978971,495404,10.32,24000
665,17912386046892185656,347564,7.24,24000
666,17921299190883060911,681644,14.2,24000
667,17963565903898036451,639404,13.32,24000
668,17974034017449365119,393644,8.2,24000
669,1799086164400461655,474284,9.88,24000
670,1800437336805802230,443564,9.24,24000
671,18019554848982878169,558764,11.64,24000
672,18030744932029098830,345644,7.2,24000
673,18033636120422226970,414764,8.64,24000
674,18040490057745769625,272684,5.68,24000
675,18048392004451292016,650924,13.56,24000
676,18067554733366955733,506924,10.56,24000
677,18128012442084620125,1096364,22.84,24000
678,18143924216815721384,773804,16.12,24000
679,18194635263735660988,491564,10.24,24000
680,18207855359043778607,572204,11.92,24000
681,18244294921247580741,558764,11.64,24000
682,18248656954389717822,1284524,26.76,24000
683,18255513635473238649,462764,9.64,24000
684,18260485418926187203,508844,10.6,24000
685,18260595686343677569,835244,17.4,24000
686,182757512071080908,558764,11.64,24000
687,18285026706139162920,232364,4.84,24000
688,18295351625531559959,364844,7.6,24000
689,18306837954373892311,673964,14.04,24000
690,18319120697336875320,670124,13.96,24000
691,18331347171459000159,702764,14.64,24000
692,18359725929843275900,288044,6.0,24000
693,18400190249092461511,647084,13.48,24000
694,18430281348165445219,247724,5.16,24000
695,1856666749471461062,449324,9.36,24000
696,1872590846899891853,524204,10.92,24000
697,1876962026602537700,791084,16.48,24000
698,1897548293483966844,397484,8.28,24000
