,file,filesize,duration,samplerate
343,2353375609321450910,745004,15.52,24000
344,236232835027742742,606764,12.64,24000
345,2378436382708439485,599084,12.48,24000
346,2438759747501298063,869804,18.12,24000
347,2441796561673774043,311084,6.48,24000
348,2471228027265305512,698924,14.56,24000
349,2521750225881840379,743084,15.48,24000
350,2582631770279804841,362924,7.56,24000
351,2629511591295800089,560684,11.68,24000
352,2631734091511802828,518444,10.8,24000
353,2759670449966065009,589484,12.28,24000
354,2870486665371406744,512684,10.68,24000
355,2902592734670250638,633644,13.2,24000
356,2935251328064976279,601004,12.52,24000
357,294281258891077256,566444,11.8,24000
358,3136814523886958580,324524,6.76,24000
359,3162795707540206311,397484,8.28,24000
360,3216429378096848744,697004,14.52,24000
361,3258871202321441980,322604,6.72,24000
362,329451116719016238,881324,18.36,24000
363,3331605318330234007,451244,9.4,24000
364,3353704789857311817,547244,11.4,24000
365,3378612632487388291,420524,8.76,24000
366,3399271800292071317,800684,16.68,24000
367,3422237337602461289,698924,14.56,24000
368,3448290010728066253,497324,10.36,24000
369,3482949232200816139,604844,12.6,24000
370,3555631499316687103,731564,15.24,24000
371,3568514689721724229,796844,16.6,24000
372,3593751381928060797,313004,6.52,24000
373,362118547497780939,771884,16.08,24000
374,3651949192721230296,887084,18.48,24000
375,3678415336803491640,570284,11.88,24000
376,3689335631557206871,410924,8.56,24000
377,3724760873459905157,451244,9.4,24000
378,3740476806895089354,622124,12.96,24000
379,3840025201558141383,668204,13.92,24000
380,386917417318255248,443564,9.24,24000
381,3884839089734830383,472364,9.84,24000
382,3951464168901617338,414764,8.64,24000
383,39729280669077536,652844,13.6,24000
384,4051856554744110831,514604,10.72,24000
385,4096307400075184811,520364,10.84,24000
386,4157040599674662181,531884,11.08,24000
387,4174428031697915494,702764,14.64,24000
388,4261937088251167586,393644,8.2,24000
389,4298586030190454055,541484,11.28,24000
390,4300269595284027521,566444,11.8,24000
391,4327993185438341595,485804,10.12,24000
392,4424147639872636356,385964,8.04,24000
393,4493076429249407168,391724,8.16,24000
394,4518095594085314627,618284,12.88,24000
395,4571183596273879646,449324,9.36,24000
396,4627129214618039518,460844,9.6,24000
397,4763140772236441422,829484,17.28,24000
398,4847506656502222609,426284,8.88,24000
399,4876473584577351802,558764,11.64,24000
400,4929851160661533581,704684,14.68,24000
401,4977745369555806586,426284,8.88,24000
402,5014277166602431470,313004,6.52,24000
403,5102631567132083083,570284,11.88,24000
404,5105276385560636916,819884,17.08,24000
405,5113729292817372646,656684,13.68,24000
406,515421495233639942,685484,14.28,24000
407,5324983289225382571,497324,10.36,24000
408,5377139502553913773,503084,10.48,24000
409,5419401493527164580,420524,8.76,24000
410,5463083170381357604,785324,16.36,24000
411,5499323838444806395,409004,8.52,24000
412,5567176523890430457,572204,11.92,24000
413,5758571904070585023,439724,9.16,24000
414,5759938504252986388,656684,13.68,24000
415,5767663203477927938,639404,13.32,24000
416,5777519477103303831,681644,14.2,24000
417,5809169108070925702,587564,12.24,24000
418,5820911374310964531,771884,16.08,24000
419,5825563310188244510,645164,13.44,24000
420,5934138243705514276,564524,11.76,24000
421,5967057093958640405,512684,10.68,24000
422,6100275290080929617,293804,6.12,24000
423,6112690853582899715,472364,9.84,24000
424,6206009230407167442,572204,11.92,24000
425,6238474609075718868,685484,14.28,24000
426,6373897987470643948,1117484,23.28,24000
427,6413121664957747306,564524,11.76,24000
428,6416693053486488141,478124,9.96,24000
429,6468024673907301475,531884,11.08,24000
430,6497061157770687123,570284,11.88,24000
431,650057478035027857,595244,12.4,24000
432,6504848732068135516,762284,15.88,24000
433,6547466266461958695,524204,10.92,24000
434,658714356040980865,1061804,22.12,24000
435,6598702762303938780,675884,14.08,24000
436,6665022390102910640,748844,15.6,24000
437,6677826326971086000,478124,9.96,24000
438,6690773412754546610,610604,12.72,24000
439,6694217439553498760,756524,15.76,24000
440,6711198170239511745,501164,10.44,24000
441,6745608439579295520,789164,16.44,24000
442,6770468358696356274,864044,18.0,24000
443,6796571644453004852,599084,12.48,24000
444,6812266135848098009,564524,11.76,24000
445,6840936794728165534,1209644,25.2,24000
446,6844661495187237000,858284,17.88,24000
447,6850145982609187128,985004,20.52,24000
448,6939771611391567168,455084,9.48,24000
449,6950169058572430436,543404,11.32,24000
450,7006343423397842672,662444,13.8,24000
451,7024448919172893811,777644,16.2,24000
452,7029524475561975815,524204,10.92,24000
453,7044415152668855063,687404,14.32,24000
454,7103418811376034229,547244,11.4,24000
455,7137617748173476463,387884,8.08,24000
456,7162792964771136,766124,15.96,24000
457,7180960090242378976,748844,15.6,24000
458,7198866002119263323,443564,9.24,24000
459,7200349988258919999,529964,11.04,24000
460,7263620867833234663,531884,11.08,24000
461,7311293735219597184,380204,7.92,24000
462,7378078050310195896,842924,17.56,24000
463,7412191642148972952,399404,8.32,24000
464,74516961370891310,760364,15.84,24000
465,7461474068923636461,606764,12.64,24000
466,7534779724424820219,593324,12.36,24000
467,7548716168695938159,409004,8.52,24000
468,7553391638594733993,577964,12.04,24000
469,7576703308082485162,739244,15.4,24000
470,7637782048912068693,491564,10.24,24000
471,7640276596147010458,503084,10.48,24000
472,7656861941519176912,385964,8.04,24000
473,7660106588457149871,593324,12.36,24000
474,7669131456142084809,433964,9.04,24000
475,7669721997927842314,334124,6.96,24000
476,7739601481347007396,727724,15.16,24000
477,8038617341896143534,716204,14.92,24000
478,8042719551950549623,817964,17.04,24000
479,8079039343318280900,566444,11.8,24000
480,8183411743050317111,374444,7.8,24000
481,8299418070822002277,825644,17.2,24000
482,8314323746056422513,739244,15.4,24000
483,8345521686655187928,405164,8.44,24000
484,8504303571451137074,405164,8.44,24000
485,8542457008870899924,455084,9.48,24000
486,8585355329582071485,483884,10.08,24000
487,8592110637027923875,553004,11.52,24000
488,8600133170880040985,720044,15.0,24000
489,8667804599819381811,766124,15.96,24000
490,8737603492008720917,610604,12.72,24000
491,874071195788952516,397484,8.28,24000
492,877646824232873021,1313324,27.36,24000
493,88067927138446707,466604,9.72,24000
494,8937788445566381129,466604,9.72,24000
495,9008405101536440639,478124,9.96,24000
496,9043076999770572004,374444,7.8,24000
497,9057967471893497403,662444,13.8,24000
498,9072824767040136116,627884,13.08,24000
499,9116255164277481876,852524,17.76,24000
500,9167247737255900044,622124,12.96,24000
501,9313594056853229264,624044,13.0,24000
502,93368475193298938,593324,12.36,24000
503,9339622822989936136,422444,8.8,24000
504,9386167482216407337,572204,11.92,24000
505,9467259882677708397,639404,13.32,24000
506,9472207078642272354,768044,16.0,24000
507,9593597885392199903,1123244,23.4,24000
508,9598079000281878662,506924,10.56,24000
509,9640554220977029169,860204,17.92,24000
510,9641831299061723085,835244,17.4,24000
511,9698512108205289945,961964,20.04,24000
512,97270654014493214,599084,12.48,24000
513,9731631133787948015,990764,20.64,24000
514,9799138846611798521,478124,9.96,24000
515,9855605819840828120,737324,15.36,24000
516,9860582693773653384,529964,11.04,24000
517,1000270089836290805,670124,13.96,24000
518,10004461746096628446,524204,10.92,24000
519,10016882661811284596,681644,14.2,24000
520,10038573729519512810,554924,11.56,24000
521,10047514381246582036,702764,14.64,24000
522,10063069772379598553,570284,11.88,24000
523,10066262361915273247,455084,9.48,24000
524,10090462649144587196,871724,18.16,24000
525,10091697087031278479,762284,15.88,24000
526,10092527549843180302,610604,12.72,24000
527,1009325577329010955,720044,15.0,24000
528,10110763023030005518,443564,9.24,24000
529,10115545436094129020,409004,8.52,24000
530,10122097201877511754,420524,8.76,24000
531,10127381315600172565,422444,8.8,24000
532,10135997860245150093,1244204,25.92,24000
533,10154737501667167832,577964,12.04,24000
534,10162549905077163920,547244,11.4,24000
535,10164213964872767035,322604,6.72,24000
536,1017931001185812948,791084,16.48,24000
537,10192338355932985787,305324,6.36,24000
538,10209147178927920858,526124,10.96,24000
539,1021184520104226871,370604,7.72,24000
540,10219856244446967714,385964,8.04,24000
541,10231419422172235363,311084,6.48,24000
542,10234085713421476177,334124,6.96,24000
543,10234493898100446780,823724,17.16,24000
544,10239795467634252158,829484,17.28,24000
545,1024113190734713306,624044,13.0,24000
546,10245999523217816178,595244,12.4,24000
547,10248347246205564482,439724,9.16,24000
548,10249841803887928234,439724,9.16,24000
549,10264612257070283938,445484,9.28,24000
550,10272994777025693541,541484,11.28,24000
551,10277052735637695265,658604,13.72,24000
552,10294516695464362168,495404,10.32,24000
553,10300474931882841908,455084,9.48,24000
554,10307333978348310964,241964,5.04,24000
555,10309193136555110849,543404,11.32,24000
556,10313600258181076633,716204,14.92,24000
557,10316815120770035224,1290284,26.88,24000
558,10319218312563755725,455084,9.48,24000
559,10320493262527644994,478124,9.96,24000
560,10326933855645209554,558764,11.64,24000
561,10340258975898194774,466604,9.72,24000
562,10346312363222943202,990764,20.64,24000
563,10349678361237365542,457004,9.52,24000
564,10354749702104580062,462764,9.64,24000
565,10356561655578455381,437804,9.12,24000
566,10358040358615126336,996524,20.76,24000
567,10400315472839233875,639404,13.32,24000
568,10400482757760770980,472364,9.84,24000
569,10406870447177380951,589484,12.28,24000
570,1040887394765088461,587564,12.24,24000
571,10418513488072676706,443564,9.24,24000
572,10425585652991429934,466604,9.72,24000
573,10426412232150397279,243884,5.08,24000
574,10442274117270885918,633644,13.2,24000
575,10446556874205623737,812204,16.92,24000
576,10451406564721109439,658604,13.72,24000
577,10461945895546239800,460844,9.6,24000
578,10462336830159747648,806444,16.8,24000
579,10463204406914169591,710444,14.8,24000
580,10470749078673856375,409004,8.52,24000
581,10478927130700797734,341804,7.12,24000
582,10479380641240128854,1031084,21.48,24000
583,10483564978820118216,835244,17.4,24000
584,10490341660983870485,773804,16.12,24000
585,10498538546764944560,829484,17.28,24000
586,10501811360460277887,817964,17.04,24000
587,10502670878664441034,460844,9.6,24000
588,10504373454583378773,457004,9.52,24000
589,10511692463433677229,524204,10.92,24000
590,10519480545636787748,697004,14.52,24000
591,10519849155717507363,673964,14.04,24000
592,10526023180365665608,347564,7.24,24000
593,10533209250660967517,633644,13.2,24000
594,10535881554924842624,403244,8.4,24000
595,10542140577797066103,601004,12.52,24000
596,10544107791413814640,554924,11.56,24000
597,10545175146332575582,829484,17.28,24000
598,10556643874563588980,514604,10.72,24000
599,10568556297416639320,616364,12.84,24000
600,10580875829659394454,472364,9.84,24000
601,10580930641403534786,445484,9.28,24000
602,10584992375902399640,457004,9.52,24000
603,105877541025069370,405164,8.44,24000
604,1059418357968677142,462764,9.64,24000
605,10603457888412077546,979244,20.4,24000
606,10604600698164891878,800684,16.68,24000
607,10609092961236707728,426284,8.88,24000
608,10609764506061424476,399404,8.32,24000
609,10610390760670585557,376364,7.84,24000
610,1063062896984204151,858284,17.88,24000
611,10659513509319869518,428204,8.92,24000
612,10660348237332627982,328364,6.84,24000
613,10668840972919595011,328364,6.84,24000
614,10671288913175261974,841004,17.52,24000
615,10672205751932529373,439724,9.16,24000
616,1067527029307008684,524204,10.92,24000
617,10676213850209209515,420524,8.76,24000
618,10677151688279073710,933164,19.44,24000
619,10687721900407798112,641324,13.36,24000
620,10689678492388190830,531884,11.08,24000
621,1070272467529457694,261164,5.44,24000
622,10713738029306341832,673964,14.04,24000
623,10716089930456090229,750764,15.64,24000
624,10721282572555527250,537644,11.2,24000
625,10724711355559481231,178604,3.72,24000
626,1074618916253131978,230444,4.8,24000
627,10762081592228748514,854444,17.8,24000
628,10770158678821627685,883244,18.4,24000
629,10772009554711897502,716204,14.92,24000
630,10775083097526423248,698924,14.56,24000
631,1077919414309516980,823724,17.16,24000
632,10785152546054760408,748844,15.6,24000
633,10787951522189035039,497324,10.36,24000
634,1079469456198913742,370604,7.72,24000
635,10800799347442607997,466604,9.72,24000
636,10809623664736856414,316844,6.6,24000
637,1083007913826565323,846764,17.64,24000
638,10834070501393350015,606764,12.64,24000
639,10837243641707127711,497324,10.36,24000
640,10858254488037679294,727724,15.16,24000
641,10862287109867782980,656684,13.68,24000
642,10877148626930094307,647084,13.48,24000
643,10879973135972401465,466604,9.72,24000
644,10880709065805868573,992684,20.68,24000
645,1088455549370708270,341804,7.12,24000
646,10885348747235698293,485804,10.12,24000
647,10886429650256909758,733484,15.28,24000
648,10889070827791444312,894764,18.64,24000
649,10889742563835795240,347564,7.24,24000
650,10898163500924929760,501164,10.44,24000
651,1091592611359211084,255404,5.32,24000
652,10921207477869496123,218924,4.56,24000
653,10925280845876849390,311084,6.48,24000
654,10932151065295040350,409004,8.52,24000
655,10938987566093286941,270764,5.64,24000
656,1095255644645073697,819884,17.08,24000
657,10955627866883316877,779564,16.24,24000
658,10960446388710031640,491564,10.24,24000
659,10961268606052347813,243884,5.08,24000
660,10976502539240430103,572204,11.92,24000
661,10977548535786450626,276524,5.76,24000
662,10978912210258332830,808364,16.84,24000
663,10987164372166920845,414764,8.64,24000
664,10994089976346346912,627884,13.08,24000
665,11000816636231696929,814124,16.96,24000
666,11004839152395614797,670124,13.96,24000
667,11011524660316496599,635564,13.24,24000
668,11015619515621795179,670124,13.96,24000
669,11016684823441910872,737324,15.36,24000
670,11023583269899119272,282284,5.88,24000
671,11026326872987632125,460844,9.6,24000
672,11027505309559026000,708524,14.76,24000
673,11028846924413087555,455084,9.48,24000
674,1102983879440698544,1048364,21.84,24000
675,11031417365178607401,316844,6.6,24000
676,11035248773881244873,466604,9.72,24000
677,11039900051853280920,253484,5.28,24000
678,11040547626855659214,393644,8.2,24000
679,11057998573428343894,508844,10.6,24000
680,11060147919863064001,668204,13.92,24000
681,11065753428111895471,529964,11.04,24000
682,11067770848203522181,650924,13.56,24000
683,110758549034728942,576044,12.0,24000
684,11086146649495175327,305324,6.36,24000
685,11093133683652991654,284204,5.92,24000
686,11098021564706519494,760364,15.84,24000
687,11098843626606259362,347564,7.24,24000
688,11104195326568780012,445484,9.28,24000
689,11105309794475162247,491564,10.24,24000
690,11105973264301369151,938924,19.56,24000
691,1111278820013332712,791084,16.48,24000
692,11125736090061144364,428204,8.92,24000
693,11130631666817141384,439724,9.16,24000
694,11131156612134481938,558764,11.64,24000
695,11131581218797044391,433964,9.04,24000
696,11154345749375213932,480044,10.0,24000
697,11165900891337828686,587564,12.24,24000
698,11179717395548799125,468524,9.76,24000
